product_name,link, product_images,price,details,image_url,product_name_stemmed
seersucker shirt with pocket,https://www.zara.com/in/en/seersucker-shirt-with-pocket-p06861324.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6861/328/401/2/w/448/6861328401_1_1_1.jpg?ts=1691503022516': 'Image 0 of SEERSUCKER SHIRT WITH POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6861/328/401/2/w/448/6861328401_2_1_1.jpg?ts=1691503022868': 'Image 1 of SEERSUCKER SHIRT WITH POCKET from Zara'}]","₹ 3,290.00",Relaxed-fit shirt. Spread collar and short sleeves. Chest patch pocket. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/6861/328/401/2/w/448/6861328401_1_1_1.jpg?ts=1691503022516,seersuck shirt with pocket
striped seersucker shirt,https://www.zara.com/in/en/striped-seersucker-shirt-p05574114.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/5574/114/712/3/w/448/5574114712_1_1_1.jpg?ts=1688732447810': 'Image 0 of STRIPED SEERSUCKER SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5574/114/712/2/w/448/5574114712_2_1_1.jpg?ts=1688720191882': 'Image 1 of STRIPED SEERSUCKER SHIRT from Zara'}]","₹ 3,990.00",Regular-fit shirt with a collar and long sleeves with buttoned cuffs. Chest patch pocket. Adjustable hem with ties at the front. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/5574/114/712/3/w/448/5574114712_1_1_1.jpg?ts=1688732447810,stripe seersuck shirt
textured shirt with print,https://www.zara.com/in/en/textured-shirt-with-print-p07380500.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7380/500/022/2/w/448/7380500022_2_1_1.jpg?ts=1687961160735': 'Image 0 of TEXTURED SHIRT WITH PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7380/500/022/2/w/448/7380500022_1_1_1.jpg?ts=1687961160591': 'Image 1 of TEXTURED SHIRT WITH PRINT from Zara'}]","₹ 3,290.00",Relaxed fit shirt with a spread collar. Short sleeves and a button-up front.,https://static.zara.net/photos///2023/I/0/2/p/7380/500/022/2/w/448/7380500022_2_1_1.jpg?ts=1687961160735,textur shirt with print
geometric jacquard shirt,https://www.zara.com/in/en/geometric-jacquard-shirt-p05372304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5372/304/050/2/w/448/5372304050_1_1_1.jpg?ts=1689256344451': 'Image 0 of GEOMETRIC JACQUARD SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5372/304/050/2/w/448/5372304050_2_1_1.jpg?ts=1689256345208': 'Image 1 of GEOMETRIC JACQUARD SHIRT from Zara'}]","₹ 3,290.00",Shirt with a camp collar and short sleeves. Ribbed trims. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/5372/304/050/2/w/448/5372304050_1_1_1.jpg?ts=1689256344451,geometr jacquard shirt
geometric jacquard shirt,https://www.zara.com/in/en/geometric-jacquard-shirt-p07545300.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7545/300/800/3/w/448/7545300800_1_1_1.jpg?ts=1687345355983': 'Image 0 of GEOMETRIC JACQUARD SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7545/300/800/3/w/448/7545300800_2_1_1.jpg?ts=1687345355360': 'Image 1 of GEOMETRIC JACQUARD SHIRT from Zara'}]","₹ 3,290.00",Relaxed-fit shirt made of a viscose and cotton blend. Camp collar and short sleeves. Hem with side vents. Button-up front.,https://static.zara.net/photos///2023/I/0/1/p/7545/300/800/3/w/448/7545300800_1_1_1.jpg?ts=1687345355983,geometr jacquard shirt
comfort overshirt with pockets,https://www.zara.com/in/en/comfort-overshirt-with-pockets-p00706429.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/0706/429/800/12/w/448/0706429800_1_1_1.jpg?ts=1692961529587': 'Image 0 of COMFORT OVERSHIRT WITH POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0706/429/800/12/w/448/0706429800_2_1_1.jpg?ts=1692961529634': 'Image 1 of COMFORT OVERSHIRT WITH POCKETS from Zara'}]","₹ 3,990.00",Collared overshirt made of a stretchy fabric. Long sleeves with snap-button cuffs. Chest patch pockets. Front snap-button fastening.,https://static.zara.net/photos///2023/I/0/2/p/0706/429/800/12/w/448/0706429800_1_1_1.jpg?ts=1692961529587,comfort overshirt with pocket
linen  cotton embroidered shirt,https://www.zara.com/in/en/linen---cotton-embroidered-shirt-p07200401.html,"[{'https://static.zara.net/photos///2023/I/0/1/p/7200/401/250/3/w/448/7200401250_1_1_1.jpg?ts=1686760637187': 'Image 0 of LINEN - COTTON EMBROIDERED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/7200/401/250/3/w/448/7200401250_2_1_1.jpg?ts=1686760637548': 'Image 1 of LINEN - COTTON EMBROIDERED SHIRT from Zara'}]","₹ 3,290.00","Relaxed fit shirt made of a linen and cotton blend. Featuring a camp collar, short sleeves, a split hem and a button-up front.",https://static.zara.net/photos///2023/I/0/1/p/7200/401/250/3/w/448/7200401250_1_1_1.jpg?ts=1686760637187,linen cotton embroid shirt
linen  cotton embroidered shirt,https://www.zara.com/in/en/linen---cotton-embroidered-shirt-p07200403.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7200/403/711/2/w/448/7200403711_1_1_1.jpg?ts=1688720192269': 'Image 0 of LINEN - COTTON EMBROIDERED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7200/403/711/2/w/448/7200403711_2_1_1.jpg?ts=1688720191932': 'Image 1 of LINEN - COTTON EMBROIDERED SHIRT from Zara'}]","₹ 3,290.00",Relaxed-fit shirt made of a linen and cotton blend fabric. Featuring a camp collar and short sleeves. Contrast embroidered details all over the garment. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/7200/403/711/2/w/448/7200403711_1_1_1.jpg?ts=1688720192269,linen cotton embroid shirt
easy care textured shirt,https://www.zara.com/in/en/easy-care-textured-shirt-p07545517.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3090/503/620/2/w/448/3090503620_1_1_1.jpg?ts=1690540990796': 'Image 0 of EASY CARE TEXTURED SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3090/503/620/2/w/448/3090503620_2_1_1.jpg?ts=1690540989702': 'Image 1 of EASY CARE TEXTURED SHIRT from Zara'}]","₹ 1,990.00",Shirt made of fabric with easy care and everyday maintenance texture.Slim fit spread collar shirt featuring long sleeves with buttoned cuffs. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/3090/503/620/2/w/448/3090503620_1_1_1.jpg?ts=1690540990796,easi care textur shirt
 hiroshi nagai print shirt,https://www.zara.com/in/en/--hiroshi-nagai-print-shirt-p04644410.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4644/410/400/2/w/448/4644410400_1_1_1.jpg?ts=1689169843052': 'Image 0 of © HIROSHI NAGAI PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4644/410/400/2/w/448/4644410400_2_1_1.jpg?ts=1689169842125': 'Image 1 of © HIROSHI NAGAI PRINT SHIRT from Zara'}]","₹ 3,990.00",Relaxed fit shirt made of a satiny fabric. Camp collar and short sleeves. © Hiroshi Nagai graphic prints all over the garment. Side vents at the hem. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/4644/410/400/2/w/448/4644410400_1_1_1.jpg?ts=1689169843052,hiroshi nagai print shirt
contrast print shirt,https://www.zara.com/in/en/contrast-print-shirt-p06085385.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6085/385/250/2/w/448/6085385250_1_1_1.jpg?ts=1689087952806': 'Image 0 of CONTRAST PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6085/385/250/2/w/448/6085385250_2_1_1.jpg?ts=1689087953929': 'Image 1 of CONTRAST PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed-fit shirt made of a satiny fabric. Camp collar and short sleeves. Contrast print on the front and back. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/6085/385/250/2/w/448/6085385250_1_1_1.jpg?ts=1689087952806,contrast print shirt
city print shirt,https://www.zara.com/in/en/city-print-shirt-p04571300.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/4571/300/400/2/w/448/4571300400_1_1_1.jpg?ts=1689169843068': 'Image 0 of CITY PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4571/300/400/2/w/448/4571300400_2_1_1.jpg?ts=1689169842539': 'Image 1 of CITY PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of a satiny fabric. Camp collar and short sleeves. Contrast prints all over the garment. Side vents at the hem. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/4571/300/400/2/w/448/4571300400_1_1_1.jpg?ts=1689169843068,citi print shirt
stripe print shirt,https://www.zara.com/in/en/stripe-print-shirt-p05847261.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5847/261/800/2/w/448/5847261800_1_1_1.jpg?ts=1687445757517': 'Image 0 of STRIPE PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5847/261/800/2/w/448/5847261800_2_1_1.jpg?ts=1687443696125': 'Image 1 of STRIPE PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of a satiny fabric. Camp collar and short sleeves. Trims with contrast stripes. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/5847/261/800/2/w/448/5847261800_1_1_1.jpg?ts=1687445757517,stripe print shirt
cotton  linen shirt,https://www.zara.com/in/en/cotton---linen-shirt-p03277306.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/3277/306/409/2/w/448/3277306409_1_1_1.jpg?ts=1685521803905': 'Image 0 of COTTON - LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3277/306/409/2/w/448/3277306409_2_1_1.jpg?ts=1685521803987': 'Image 1 of COTTON - LINEN SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit collared shirt made of a linen and cotton blend fabric. Short sleeves. Chest patch pocket. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/3277/306/409/2/w/448/3277306409_1_1_1.jpg?ts=1685521803905,cotton linen shirt
cotton shirt,https://www.zara.com/in/en/cotton-shirt-p01182402.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1182/402/047/2/w/448/1182402047_1_1_1.jpg?ts=1689256343530': 'Image 0 of COTTON SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1182/402/047/2/w/448/1182402047_2_1_1.jpg?ts=1689256344978': 'Image 1 of COTTON SHIRT from Zara'}]","₹ 2,890.00",Regular fit shirt made of lightweight cotton. Button-down collar and long sleeves with buttoned cuffs. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/1182/402/047/2/w/448/1182402047_1_1_1.jpg?ts=1689256343530,cotton shirt
faux leather overshirt,https://www.zara.com/in/en/faux-leather-overshirt-p05070305.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5070/305/800/2/w/448/5070305800_1_1_1.jpg?ts=1688715757260': 'Image 0 of FAUX LEATHER OVERSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5070/305/800/2/w/448/5070305800_2_1_1.jpg?ts=1688715757224': 'Image 1 of FAUX LEATHER OVERSHIRT from Zara'}]","₹ 3,990.00","Boxy fit collared overshirt made of faux leather. Featuring short sleeves, a chest patch pockets, contrast topstitching all over the garment and a button-up front.",https://static.zara.net/photos///2023/I/0/2/p/5070/305/800/2/w/448/5070305800_1_1_1.jpg?ts=1688715757260,faux leather overshirt
overshirt with contrast topstitching,https://www.zara.com/in/en/overshirt-with-contrast-topstitching-p05786162.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5786/162/800/2/w/448/5786162800_1_1_1.jpg?ts=1688715758115': 'Image 0 of OVERSHIRT WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5786/162/800/2/w/448/5786162800_2_1_1.jpg?ts=1688715758071': 'Image 1 of OVERSHIRT WITH CONTRAST TOPSTITCHING from Zara'}]","₹ 4,990.00",Collared relaxed fit overshirt. Long sleeves with buttoned cuffs. Chest patch pockets. Contrast topstitching all over the garment. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/5786/162/800/2/w/448/5786162800_1_1_1.jpg?ts=1688715758115,overshirt with contrast topstitch
shirt with contrasting topstitching,https://www.zara.com/in/en/shirt-with-contrasting-topstitching-p05674162.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5674/162/800/2/w/448/5674162800_1_1_1.jpg?ts=1688725313165': 'Image 0 of SHIRT WITH CONTRASTING TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5674/162/800/2/w/448/5674162800_2_1_1.jpg?ts=1688715757979': 'Image 1 of SHIRT WITH CONTRASTING TOPSTITCHING from Zara'}]","₹ 3,290.00",Short sleeve relaxed fit shirt with a spread collar. Chest patch pocket. Contrast topstitching all over the garment. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/5674/162/800/2/w/448/5674162800_1_1_1.jpg?ts=1688725313165,shirt with contrast topstitch
abstract jacquard shirt,https://www.zara.com/in/en/abstract-jacquard-shirt-p02675304.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2675/304/527/2/w/448/2675304527_1_1_1.jpg?ts=1689756836059': 'Image 0 of ABSTRACT JACQUARD SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2675/304/527/2/w/448/2675304527_2_1_1.jpg?ts=1689756842146': 'Image 1 of ABSTRACT JACQUARD SHIRT from Zara'}]","₹ 4,990.00",Relaxed fit shirt made of compact fabric. Camp collar and short sleeves. Chest patch pocket. Side vents at the hem. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/2675/304/527/2/w/448/2675304527_1_1_1.jpg?ts=1689756836059,abstract jacquard shirt
palm tree print shirt,https://www.zara.com/in/en/palm-tree-print-shirt-p05669155.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/5669/155/070/2/w/448/5669155070_1_1_1.jpg?ts=1689757426762': 'Image 0 of PALM TREE PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5669/155/070/2/w/448/5669155070_2_1_1.jpg?ts=1689757426667': 'Image 1 of PALM TREE PRINT SHIRT from Zara'}]","₹ 4,990.00",Relaxed fit shirt made of a fabric with geometric embroidery and print. Camp collar and short sleeves. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/5669/155/070/2/w/448/5669155070_1_1_1.jpg?ts=1689757426762,palm tree print shirt
floral print shirt,https://www.zara.com/in/en/floral-print-shirt-p01034301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/1034/301/800/2/w/448/1034301800_1_1_1.jpg?ts=1692351179520': 'Image 0 of FLORAL PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1034/301/800/2/w/448/1034301800_2_1_1.jpg?ts=1692351179265': 'Image 1 of FLORAL PRINT SHIRT from Zara'}]","₹ 3,290.00",Regular fit shirt made of a lightweight creased effect fabric. Camp collar and short sleeves. Split hem. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/1034/301/800/2/w/448/1034301800_1_1_1.jpg?ts=1692351179520,floral print shirt
floral print shirt,https://www.zara.com/in/en/floral-print-shirt-p02599340.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/2599/340/064/2/w/448/2599340064_1_1_1.jpg?ts=1692021899645': 'Image 0 of FLORAL PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2599/340/064/2/w/448/2599340064_2_1_1.jpg?ts=1692021898435': 'Image 1 of FLORAL PRINT SHIRT from Zara'}]","₹ 3,290.00","Relaxed fit shirt with a camp collar, short sleeves and a button-up front.",https://static.zara.net/photos///2023/I/0/2/p/2599/340/064/2/w/448/2599340064_1_1_1.jpg?ts=1692021899645,floral print shirt
creasedeffect shirt,https://www.zara.com/in/en/creased-effect-shirt-p06103400.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/6103/400/403/2/w/448/6103400403_1_1_1.jpg?ts=1674550838363': 'Image 0 of CREASED-EFFECT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/6103/400/403/2/w/448/6103400403_2_1_1.jpg?ts=1674550837841': 'Image 1 of CREASED-EFFECT SHIRT from Zara'}]","₹ 2,890.00",Relaxed fit shirt made of creased-effect cotton. Stand-up collar and long sleeves with buttoned cuffs. Button-up front.,https://static.zara.net/photos///2023/V/0/2/p/6103/400/403/2/w/448/6103400403_1_1_1.jpg?ts=1674550838363,creasedeffect shirt
cotton  linen shirt,https://www.zara.com/in/en/cotton---linen-shirt-p01063302.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/1063/202/700/2/w/448/1063202700_1_1_1.jpg?ts=1685461210229': 'Image 0 of COTTON - LINEN SHIRT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/1063/202/700/2/w/448/1063202700_2_1_1.jpg?ts=1685461208531': 'Image 1 of COTTON - LINEN SHIRT from Zara'}]","₹ 2,990.00",Relaxed fit shirt made of a linen blend. Stand-up collar and long sleeves with buttoned cuffs. Button-up front.,https://static.zara.net/photos///2023/V/0/2/p/1063/202/700/2/w/448/1063202700_1_1_1.jpg?ts=1685461210229,cotton linen shirt
lyocell shirt with a standup collar,https://www.zara.com/in/en/lyocell-shirt-with-a-stand-up-collar-p06103301.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6103/301/427/2/w/448/6103301427_1_1_1.jpg?ts=1688108947339': 'Image 0 of LYOCELL SHIRT WITH A STAND-UP COLLAR from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6103/301/427/2/w/448/6103301427_2_1_1.jpg?ts=1688108949387': 'Image 1 of LYOCELL SHIRT WITH A STAND-UP COLLAR from Zara'}]","₹ 2,990.00",Regular-fit shirt with a tab collar and long sleeves with buttoned cuffs. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/6103/301/427/2/w/448/6103301427_1_1_1.jpg?ts=1688108947339,lyocel shirt with a standup collar
shirt with contrast collar,https://www.zara.com/in/en/shirt-with-contrast-collar-p01063303.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/1063/303/250/2/w/448/1063303250_1_1_1.jpg?ts=1674820911502': 'Image 0 of SHIRT WITH CONTRAST COLLAR from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/1063/303/250/2/w/448/1063303250_2_1_1.jpg?ts=1674820911806': 'Image 1 of SHIRT WITH CONTRAST COLLAR from Zara'}]","₹ 2,990.00","Relaxed fit shirt made of a linen and cotton blend. Featuring a contrast stand-up collar, long sleeves with inner strap detail and a button-up front.",https://static.zara.net/photos///2023/V/0/2/p/1063/303/250/2/w/448/1063303250_1_1_1.jpg?ts=1674820911502,shirt with contrast collar
standup collar shirt,https://www.zara.com/in/en/stand-up-collar-shirt-p01063460.html,"[{'https://static.zara.net/photos///2023/V/0/2/p/1063/460/250/2/w/448/1063460250_1_1_1.jpg?ts=1678267705449': 'Image 0 of STAND-UP COLLAR SHIRT from Zara'}, {'https://static.zara.net/photos///2023/V/0/2/p/1063/460/250/2/w/448/1063460250_2_1_1.jpg?ts=1678269052848': 'Image 1 of STAND-UP COLLAR SHIRT from Zara'}]","₹ 2,990.00","Regular fit shirt featuring a stand-up collar, a button-up front and long sleeves with buttoned cuffs.",https://static.zara.net/photos///2023/V/0/2/p/1063/460/250/2/w/448/1063460250_1_1_1.jpg?ts=1678267705449,standup collar shirt
cotton  viscose shirt,https://www.zara.com/in/en/cotton---viscose-shirt-p07545321.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/7545/321/800/2/w/448/7545321800_1_1_1.jpg?ts=1691151338122': 'Image 0 of COTTON - VISCOSE SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7545/321/800/2/w/448/7545321800_2_1_1.jpg?ts=1691151338377': 'Image 1 of COTTON - VISCOSE SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt made of a cotton and viscose blend. Stand-up collar and long sleeves with buttoned cuffs. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/7545/321/800/2/w/448/7545321800_1_1_1.jpg?ts=1691151338122,cotton viscos shirt
floral print shirt,https://www.zara.com/in/en/floral-print-shirt-p06085319.html,"[{'https://static.zara.net/photos///2023/I/0/2/p/6085/319/800/2/w/448/6085319800_1_1_1.jpg?ts=1691753368284': 'Image 0 of FLORAL PRINT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6085/319/800/2/w/448/6085319800_2_1_1.jpg?ts=1691753369046': 'Image 1 of FLORAL PRINT SHIRT from Zara'}]","₹ 3,290.00",Relaxed fit shirt. Camp collar and short sleeves. Contrast prints on the back. Hip patch pocket. Button-up front.,https://static.zara.net/photos///2023/I/0/2/p/6085/319/800/2/w/448/6085319800_1_1_1.jpg?ts=1691753368284,floral print shirt
